history_id,opportunity_id,field,old_value,new_value,created_date,created_by
HIST-0018001,OPP-02300,StageName,2 - Scoping,3 - Engaged,2023-07-21,Marcus Webb
HIST-0018002,OPP-02300,StageName,3 - Engaged,4 - Proposal,2023-08-28,Marcus Webb
HIST-0018003,OPP-02300,StageName,4 - Proposal,6 - Closed Won,2025-01-07,Marcus Webb
HIST-0018004,OPP-02300,CloseDate,2024-12-31,2025-02-28,2024-12-10,Marcus Webb
HIST-0018005,OPP-02300,CloseDate,2025-02-28,2025-03-31,2025-02-14,Marcus Webb
HIST-0018006,OPP-02300,CloseDate,2025-03-31,2025-01-07,2025-03-03,Marcus Webb
HIST-0018007,OPP-02301,StageName,,1 - Prospecting,2026-01-01,Samantha Lee
HIST-0018008,OPP-02301,CloseDate,,2026-01-31,2026-01-01,Samantha Lee
HIST-0018009,OPP-02301,Amount,,137300,2026-01-01,Samantha Lee
HIST-0018010,OPP-02301,StageName,1 - Prospecting,2 - Scoping,2026-01-25,Samantha Lee
HIST-0018011,OPP-02301,StageName,2 - Scoping,3 - Engaged,2026-03-02,Samantha Lee
HIST-0018012,OPP-02301,StageName,3 - Engaged,7 - Closed Lost,2026-03-13,Samantha Lee
HIST-0018013,OPP-02301,CloseDate,2026-01-31,2026-02-28,2026-01-03,Samantha Lee
HIST-0018014,OPP-02301,CloseDate,2026-02-28,2026-01-31,2026-01-31,Samantha Lee
HIST-0018015,OPP-02301,CloseDate,2026-01-31,2026-03-13,2026-02-01,Samantha Lee
HIST-0018016,OPP-02302,StageName,,1 - Prospecting,2025-11-24,Natalie Foster
HIST-0018017,OPP-02302,CloseDate,,2026-03-31,2025-11-24,Natalie Foster
HIST-0018018,OPP-02302,Amount,,19400,2025-11-24,Natalie Foster
HIST-0018019,OPP-02302,StageName,1 - Prospecting,2 - Scoping,2025-12-22,Natalie Foster
HIST-0018020,OPP-02302,StageName,2 - Scoping,1 - Prospecting,2026-02-02,Natalie Foster
HIST-0018021,OPP-02302,StageName,1 - Prospecting,2 - Scoping,2026-03-16,Natalie Foster
HIST-0018022,OPP-02302,StageName,2 - Scoping,7 - Closed Lost,2026-04-01,Natalie Foster
HIST-0018023,OPP-02302,CloseDate,2026-03-31,2026-01-31,2026-03-10,Natalie Foster
HIST-0018024,OPP-02302,CloseDate,2026-01-31,2026-03-31,2026-03-11,Natalie Foster
HIST-0018025,OPP-02302,CloseDate,2026-03-31,2026-04-01,2026-03-12,Natalie Foster
HIST-0018026,OPP-02303,StageName,,1 - Prospecting,2025-10-06,Tyler Brooks
HIST-0018027,OPP-02303,CloseDate,,2025-11-05,2025-10-06,Tyler Brooks
HIST-0018028,OPP-02303,Amount,,65600,2025-10-06,Tyler Brooks
HIST-0018029,OPP-02303,StageName,1 - Prospecting,7 - Closed Lost,2025-10-27,Tyler Brooks
HIST-0018030,OPP-02303,CloseDate,2025-11-05,2025-10-27,2025-10-15,Tyler Brooks
HIST-0018031,OPP-02304,StageName,,1 - Prospecting,2025-03-27,Brian Kim
HIST-0018032,OPP-02304,CloseDate,,2026-06-24,2025-03-27,Brian Kim
HIST-0018033,OPP-02304,Amount,,277200,2025-03-27,Brian Kim
HIST-0018034,OPP-02304,StageName,1 - Prospecting,2 - Scoping,2026-01-16,Brian Kim
HIST-0018035,OPP-02305,StageName,,1 - Prospecting,2023-10-27,Jennifer Walsh
HIST-0018036,OPP-02305,CloseDate,,2025-06-23,2023-10-27,Jennifer Walsh
HIST-0018037,OPP-02305,Amount,,12400,2023-10-27,Jennifer Walsh
HIST-0018038,OPP-02305,StageName,1 - Prospecting,2 - Scoping,2023-11-11,Jennifer Walsh
HIST-0018039,OPP-02305,StageName,2 - Scoping,7 - Closed Lost,2025-06-23,Jennifer Walsh
HIST-0018040,OPP-02306,StageName,,1 - Prospecting,2024-09-08,James Harrington
HIST-0018041,OPP-02306,CloseDate,,2026-02-28,2024-09-08,James Harrington
HIST-0018042,OPP-02306,Amount,,33200,2024-09-08,James Harrington
HIST-0018043,OPP-02306,StageName,1 - Prospecting,2 - Scoping,2024-10-16,James Harrington
HIST-0018044,OPP-02306,StageName,2 - Scoping,3 - Engaged,2024-11-15,James Harrington
HIST-0018045,OPP-02306,StageName,3 - Engaged,4 - Proposal,2024-12-16,James Harrington
HIST-0018046,OPP-02306,StageName,4 - Proposal,5 - Negotiation,2025-01-27,James Harrington
HIST-0018047,OPP-02306,StageName,5 - Negotiation,7 - Closed Lost,2026-04-04,James Harrington
HIST-0018048,OPP-02306,CloseDate,2026-02-28,2026-04-04,2026-02-14,James Harrington
HIST-0018049,OPP-02307,StageName,,1 - Prospecting,2022-10-31,Brian Kim
HIST-0018050,OPP-02307,CloseDate,,2022-11-30,2022-10-31,Brian Kim
HIST-0018051,OPP-02307,Amount,,198300,2022-10-31,Brian Kim
HIST-0018052,OPP-02307,StageName,1 - Prospecting,2 - Scoping,2022-11-15,Brian Kim
HIST-0018053,OPP-02307,StageName,2 - Scoping,3 - Engaged,2023-01-06,Brian Kim
HIST-0018054,OPP-02307,StageName,3 - Engaged,4 - Proposal,2023-02-04,Brian Kim
HIST-0018055,OPP-02307,StageName,4 - Proposal,7 - Closed Lost,2023-03-02,Brian Kim
HIST-0018056,OPP-02307,CloseDate,2022-11-30,2022-11-30,2022-11-02,Brian Kim
HIST-0018057,OPP-02307,CloseDate,2022-11-30,2023-02-28,2022-11-09,Brian Kim
HIST-0018058,OPP-02307,CloseDate,2023-02-28,2023-03-02,2023-02-14,Brian Kim
HIST-0018059,OPP-02308,StageName,,1 - Prospecting,2025-06-06,Tyler Brooks
HIST-0018060,OPP-02308,CloseDate,,2025-09-27,2025-06-06,Tyler Brooks
HIST-0018061,OPP-02308,Amount,,5600,2025-06-06,Tyler Brooks
HIST-0018062,OPP-02308,StageName,1 - Prospecting,2 - Scoping,2025-07-12,Tyler Brooks
HIST-0018063,OPP-02308,StageName,2 - Scoping,7 - Closed Lost,2025-09-27,Tyler Brooks
HIST-0018064,OPP-02309,StageName,,1 - Prospecting,2021-03-28,Marcus Webb
HIST-0018065,OPP-02309,CloseDate,,2022-02-28,2021-03-28,Marcus Webb
HIST-0018066,OPP-02309,Amount,,4100,2021-03-28,Marcus Webb
HIST-0018067,OPP-02309,StageName,1 - Prospecting,2 - Scoping,2021-05-17,Marcus Webb
HIST-0018068,OPP-02309,StageName,2 - Scoping,1 - Prospecting,2021-06-26,Marcus Webb
HIST-0018069,OPP-02309,StageName,1 - Prospecting,2 - Scoping,2021-08-03,Marcus Webb
HIST-0018070,OPP-02309,StageName,2 - Scoping,3 - Engaged,2021-09-28,Marcus Webb
HIST-0018071,OPP-02309,StageName,3 - Engaged,4 - Proposal,2021-11-17,Marcus Webb
HIST-0018072,OPP-02309,StageName,4 - Proposal,7 - Closed Lost,2022-04-22,Marcus Webb
HIST-0018073,OPP-02309,CloseDate,2022-02-28,2022-04-22,2022-02-14,Marcus Webb
HIST-0018074,OPP-02310,StageName,,1 - Prospecting,2023-09-09,Olivia Chen
HIST-0018075,OPP-02310,CloseDate,,2024-12-31,2023-09-09,Olivia Chen
HIST-0018076,OPP-02310,Amount,,41800,2023-09-09,Olivia Chen
HIST-0018077,OPP-02310,StageName,1 - Prospecting,2 - Scoping,2023-11-04,Olivia Chen
HIST-0018078,OPP-02310,StageName,2 - Scoping,3 - Engaged,2023-12-26,Olivia Chen
HIST-0018079,OPP-02310,StageName,3 - Engaged,4 - Proposal,2024-01-09,Olivia Chen
HIST-0018080,OPP-02310,StageName,4 - Proposal,6 - Closed Won,2024-11-06,Olivia Chen
HIST-0018081,OPP-02310,CloseDate,2024-12-31,2024-11-06,2024-12-03,Olivia Chen
HIST-0018082,OPP-02311,StageName,,1 - Prospecting,2025-03-14,Jennifer Walsh
HIST-0018083,OPP-02311,CloseDate,,2025-10-31,2025-03-14,Jennifer Walsh
HIST-0018084,OPP-02311,Amount,,8700,2025-03-14,Jennifer Walsh
HIST-0018085,OPP-02311,StageName,1 - Prospecting,2 - Scoping,2025-04-23,Jennifer Walsh
HIST-0018086,OPP-02311,StageName,2 - Scoping,6 - Closed Won,2026-01-04,Jennifer Walsh
HIST-0018087,OPP-02311,CloseDate,2025-10-31,2026-01-04,2025-10-17,Jennifer Walsh
HIST-0018088,OPP-02312,StageName,,1 - Prospecting,2022-06-12,Marcus Webb
HIST-0018089,OPP-02312,CloseDate,,2023-05-29,2022-06-12,Marcus Webb
HIST-0018090,OPP-02312,Amount,,339800,2022-06-12,Marcus Webb
HIST-0018091,OPP-02312,StageName,1 - Prospecting,7 - Closed Lost,2023-05-29,Marcus Webb
HIST-0018092,OPP-02313,StageName,,1 - Prospecting,2024-07-21,Tyler Brooks
HIST-0018093,OPP-02313,CloseDate,,2025-05-19,2024-07-21,Tyler Brooks
HIST-0018094,OPP-02313,Amount,,218700,2024-07-21,Tyler Brooks
HIST-0018095,OPP-02313,StageName,1 - Prospecting,2 - Scoping,2024-08-28,Tyler Brooks
HIST-0018096,OPP-02313,StageName,2 - Scoping,7 - Closed Lost,2025-05-19,Tyler Brooks
HIST-0018097,OPP-02314,StageName,,1 - Prospecting,2023-06-28,Kevin O'Brien
HIST-0018098,OPP-02314,CloseDate,,2024-09-30,2023-06-28,Kevin O'Brien
HIST-0018099,OPP-02314,Amount,,7600,2023-06-28,Kevin O'Brien
HIST-0018100,OPP-02314,StageName,1 - Prospecting,2 - Scoping,2023-08-01,Kevin O'Brien
HIST-0018101,OPP-02314,StageName,2 - Scoping,3 - Engaged,2023-09-16,Kevin O'Brien
HIST-0018102,OPP-02314,StageName,3 - Engaged,4 - Proposal,2023-10-27,Kevin O'Brien
HIST-0018103,OPP-02314,StageName,4 - Proposal,5 - Negotiation,2023-12-17,Kevin O'Brien
HIST-0018104,OPP-02314,StageName,5 - Negotiation,7 - Closed Lost,2024-08-05,Kevin O'Brien
HIST-0018105,OPP-02314,CloseDate,2024-09-30,2024-10-31,2024-09-09,Kevin O'Brien
HIST-0018106,OPP-02314,CloseDate,2024-10-31,2024-08-05,2024-10-03,Kevin O'Brien
HIST-0018107,OPP-02315,StageName,,1 - Prospecting,2022-12-17,Rachel Nguyen
HIST-0018108,OPP-02315,CloseDate,,2023-03-31,2022-12-17,Rachel Nguyen
HIST-0018109,OPP-02315,Amount,,15100,2022-12-17,Rachel Nguyen
HIST-0018110,OPP-02315,StageName,1 - Prospecting,2 - Scoping,2023-02-04,Rachel Nguyen
HIST-0018111,OPP-02315,StageName,2 - Scoping,1 - Prospecting,2023-03-04,Rachel Nguyen
HIST-0018112,OPP-02315,StageName,1 - Prospecting,2 - Scoping,2023-04-16,Rachel Nguyen
HIST-0018113,OPP-02315,StageName,2 - Scoping,3 - Engaged,2023-05-26,Rachel Nguyen
HIST-0018114,OPP-02315,StageName,3 - Engaged,6 - Closed Won,2023-07-09,Rachel Nguyen
HIST-0018115,OPP-02315,CloseDate,2023-03-31,2023-06-30,2023-03-17,Rachel Nguyen
HIST-0018116,OPP-02315,CloseDate,2023-06-30,2023-07-09,2023-06-09,Rachel Nguyen
HIST-0018117,OPP-02316,StageName,,1 - Prospecting,2022-08-04,Sarah Mitchell
HIST-0018118,OPP-02316,CloseDate,,2022-09-03,2022-08-04,Sarah Mitchell
HIST-0018119,OPP-02316,Amount,,937000,2022-08-04,Sarah Mitchell
HIST-0018120,OPP-02316,StageName,1 - Prospecting,2 - Scoping,2022-09-03,Sarah Mitchell
HIST-0018121,OPP-02316,StageName,2 - Scoping,7 - Closed Lost,2022-10-07,Sarah Mitchell
HIST-0018122,OPP-02316,CloseDate,2022-09-03,2022-09-30,2022-08-20,Sarah Mitchell
HIST-0018123,OPP-02316,CloseDate,2022-09-30,2022-10-31,2022-09-09,Sarah Mitchell
HIST-0018124,OPP-02316,CloseDate,2022-10-31,2022-09-03,2022-10-17,Sarah Mitchell
HIST-0018125,OPP-02316,CloseDate,2022-09-03,2022-10-07,2022-10-18,Sarah Mitchell
HIST-0018126,OPP-02316,Amount,937000,805400,2022-08-12,Sarah Mitchell
HIST-0018127,OPP-02316,Amount,805400,865500,2022-09-08,Sarah Mitchell
HIST-0018128,OPP-02316,Amount,865500,756700,2022-09-20,Sarah Mitchell
HIST-0018129,OPP-02317,StageName,,1 - Prospecting,2022-06-01,Natalie Foster
HIST-0018130,OPP-02317,CloseDate,,2023-03-28,2022-06-01,Natalie Foster
HIST-0018131,OPP-02317,Amount,,900,2022-06-01,Natalie Foster
HIST-0018132,OPP-02317,StageName,1 - Prospecting,7 - Closed Lost,2023-03-28,Natalie Foster
HIST-0018133,OPP-02318,StageName,,1 - Prospecting,2024-05-23,Kevin O'Brien
HIST-0018134,OPP-02318,CloseDate,,2024-11-30,2024-05-23,Kevin O'Brien
HIST-0018135,OPP-02318,Amount,,50000,2024-05-23,Kevin O'Brien
HIST-0018136,OPP-02318,StageName,1 - Prospecting,2 - Scoping,2024-06-30,Kevin O'Brien
HIST-0018137,OPP-02318,StageName,2 - Scoping,3 - Engaged,2024-07-18,Kevin O'Brien
HIST-0018138,OPP-02318,StageName,3 - Engaged,4 - Proposal,2024-08-02,Kevin O'Brien
HIST-0018139,OPP-02318,StageName,4 - Proposal,5 - Negotiation,2024-09-09,Kevin O'Brien
HIST-0018140,OPP-02318,StageName,5 - Negotiation,6 - Closed Won,2025-06-14,Kevin O'Brien
HIST-0018141,OPP-02318,CloseDate,2024-11-30,2025-01-31,2024-11-02,Kevin O'Brien
HIST-0018142,OPP-02318,CloseDate,2025-01-31,2025-03-31,2025-01-10,Kevin O'Brien
HIST-0018143,OPP-02318,CloseDate,2025-03-31,2025-06-14,2025-03-10,Kevin O'Brien
HIST-0018144,OPP-02319,StageName,,1 - Prospecting,2024-05-07,Samantha Lee
HIST-0018145,OPP-02319,CloseDate,,2024-11-29,2024-05-07,Samantha Lee
HIST-0018146,OPP-02319,Amount,,318600,2024-05-07,Samantha Lee
HIST-0018147,OPP-02319,StageName,1 - Prospecting,6 - Closed Won,2024-11-29,Samantha Lee
HIST-0018148,OPP-02320,StageName,,1 - Prospecting,2022-10-12,Natalie Foster
HIST-0018149,OPP-02320,CloseDate,,2024-02-29,2022-10-12,Natalie Foster
HIST-0018150,OPP-02320,Amount,,34900,2022-10-12,Natalie Foster
HIST-0018151,OPP-02320,StageName,1 - Prospecting,2 - Scoping,2022-12-06,Natalie Foster
HIST-0018152,OPP-02320,StageName,2 - Scoping,1 - Prospecting,2022-12-24,Natalie Foster
HIST-0018153,OPP-02320,StageName,1 - Prospecting,2 - Scoping,2023-02-12,Natalie Foster
HIST-0018154,OPP-02320,StageName,2 - Scoping,3 - Engaged,2023-03-24,Natalie Foster
HIST-0018155,OPP-02320,StageName,3 - Engaged,6 - Closed Won,2024-05-22,Natalie Foster
HIST-0018156,OPP-02320,CloseDate,2024-02-29,2024-04-30,2024-02-15,Natalie Foster
HIST-0018157,OPP-02320,CloseDate,2024-04-30,2024-05-22,2024-04-16,Natalie Foster
HIST-0018158,OPP-02320,Amount,34900,33000,2023-06-04,Natalie Foster
HIST-0018159,OPP-02320,Amount,33000,38100,2023-08-08,Natalie Foster
HIST-0018160,OPP-02321,StageName,,1 - Prospecting,2025-01-11,Rachel Nguyen
HIST-0018161,OPP-02321,CloseDate,,2025-11-30,2025-01-11,Rachel Nguyen
HIST-0018162,OPP-02321,Amount,,8600,2025-01-11,Rachel Nguyen
HIST-0018163,OPP-02321,StageName,1 - Prospecting,2 - Scoping,2025-02-10,Rachel Nguyen
HIST-0018164,OPP-02321,StageName,2 - Scoping,7 - Closed Lost,2026-01-10,Rachel Nguyen
HIST-0018165,OPP-02321,CloseDate,2025-11-30,2026-01-10,2025-11-02,Rachel Nguyen
HIST-0018166,OPP-02322,StageName,,1 - Prospecting,2024-11-12,Natalie Foster
HIST-0018167,OPP-02322,CloseDate,,2025-08-31,2024-11-12,Natalie Foster
HIST-0018168,OPP-02322,Amount,,318400,2024-11-12,Natalie Foster
HIST-0018169,OPP-02322,StageName,1 - Prospecting,2 - Scoping,2024-12-15,Natalie Foster
HIST-0018170,OPP-02322,StageName,2 - Scoping,3 - Engaged,2025-02-05,Natalie Foster
HIST-0018171,OPP-02322,StageName,3 - Engaged,4 - Proposal,2025-04-01,Natalie Foster
HIST-0018172,OPP-02322,StageName,4 - Proposal,5 - Negotiation,2025-04-20,Natalie Foster
HIST-0018173,OPP-02322,StageName,5 - Negotiation,4 - Proposal,2025-09-28,Natalie Foster
HIST-0018174,OPP-02322,StageName,4 - Proposal,5 - Negotiation,2025-11-12,Natalie Foster
HIST-0018175,OPP-02322,StageName,5 - Negotiation,6 - Closed Won,2026-02-11,Natalie Foster
HIST-0018176,OPP-02322,CloseDate,2025-08-31,2025-11-30,2025-08-17,Natalie Foster
HIST-0018177,OPP-02322,CloseDate,2025-11-30,2026-02-28,2025-11-02,Natalie Foster
HIST-0018178,OPP-02322,CloseDate,2026-02-28,2025-12-31,2026-02-14,Natalie Foster
HIST-0018179,OPP-02322,CloseDate,2025-12-31,2026-02-11,2026-02-15,Natalie Foster
HIST-0018180,OPP-02323,StageName,,1 - Prospecting,2024-12-01,Jennifer Walsh
HIST-0018181,OPP-02323,CloseDate,,2026-03-31,2024-12-01,Jennifer Walsh
HIST-0018182,OPP-02323,Amount,,400,2024-12-01,Jennifer Walsh
HIST-0018183,OPP-02323,CloseDate,2026-03-31,2026-04-30,2026-03-17,Jennifer Walsh
HIST-0018184,OPP-02323,CloseDate,2026-04-30,2026-07-01,2026-04-02,Jennifer Walsh
HIST-0018185,OPP-02324,StageName,,1 - Prospecting,2021-03-23,Rachel Nguyen
HIST-0018186,OPP-02324,CloseDate,,2021-04-22,2021-03-23,Rachel Nguyen
HIST-0018187,OPP-02324,Amount,,10800,2021-03-23,Rachel Nguyen
HIST-0018188,OPP-02324,StageName,1 - Prospecting,2 - Scoping,2021-04-23,Rachel Nguyen
HIST-0018189,OPP-02324,StageName,2 - Scoping,7 - Closed Lost,2021-05-05,Rachel Nguyen
HIST-0018190,OPP-02324,CloseDate,2021-04-22,2021-04-22,2021-04-08,Rachel Nguyen
HIST-0018191,OPP-02324,CloseDate,2021-04-22,2021-03-31,2021-04-09,Rachel Nguyen
HIST-0018192,OPP-02324,CloseDate,2021-03-31,2021-06-30,2021-04-10,Rachel Nguyen
HIST-0018193,OPP-02324,CloseDate,2021-06-30,2021-05-05,2021-06-02,Rachel Nguyen
HIST-0018194,OPP-02325,StageName,,1 - Prospecting,2022-02-01,James Harrington
HIST-0018195,OPP-02325,CloseDate,,2023-11-30,2022-02-01,James Harrington
HIST-0018196,OPP-02325,Amount,,1100,2022-02-01,James Harrington
HIST-0018197,OPP-02325,StageName,1 - Prospecting,2 - Scoping,2022-03-01,James Harrington
HIST-0018198,OPP-02325,StageName,2 - Scoping,3 - Engaged,2022-04-09,James Harrington
HIST-0018199,OPP-02325,StageName,3 - Engaged,4 - Proposal,2022-04-24,James Harrington
HIST-0018200,OPP-02325,StageName,4 - Proposal,3 - Engaged,2022-05-24,James Harrington
HIST-0018201,OPP-02325,StageName,3 - Engaged,4 - Proposal,2022-07-11,James Harrington
HIST-0018202,OPP-02325,StageName,4 - Proposal,5 - Negotiation,2022-08-07,James Harrington
HIST-0018203,OPP-02325,StageName,5 - Negotiation,6 - Closed Won,2023-12-18,James Harrington
HIST-0018204,OPP-02325,CloseDate,2023-11-30,2023-12-18,2023-11-16,James Harrington
HIST-0018205,OPP-02326,StageName,,1 - Prospecting,2025-06-09,Olivia Chen
HIST-0018206,OPP-02326,CloseDate,,2026-01-31,2025-06-09,Olivia Chen
HIST-0018207,OPP-02326,Amount,,20900,2025-06-09,Olivia Chen
HIST-0018208,OPP-02326,StageName,1 - Prospecting,2 - Scoping,2025-06-29,Olivia Chen
HIST-0018209,OPP-02326,StageName,2 - Scoping,3 - Engaged,2025-08-17,Olivia Chen
HIST-0018210,OPP-02326,StageName,3 - Engaged,6 - Closed Won,2026-02-10,Olivia Chen
HIST-0018211,OPP-02326,CloseDate,2026-01-31,2026-02-10,2026-01-10,Olivia Chen
HIST-0018212,OPP-02327,StageName,,1 - Prospecting,2023-01-17,Antonio Rodriguez
HIST-0018213,OPP-02327,CloseDate,,2024-03-31,2023-01-17,Antonio Rodriguez
HIST-0018214,OPP-02327,Amount,,63700,2023-01-17,Antonio Rodriguez
HIST-0018215,OPP-02327,StageName,1 - Prospecting,2 - Scoping,2023-03-08,Antonio Rodriguez
HIST-0018216,OPP-02327,StageName,2 - Scoping,3 - Engaged,2023-04-20,Antonio Rodriguez
HIST-0018217,OPP-02327,StageName,3 - Engaged,2 - Scoping,2023-05-30,Antonio Rodriguez
HIST-0018218,OPP-02327,StageName,2 - Scoping,3 - Engaged,2023-07-10,Antonio Rodriguez
HIST-0018219,OPP-02327,StageName,3 - Engaged,4 - Proposal,2023-07-30,Antonio Rodriguez
HIST-0018220,OPP-02327,StageName,4 - Proposal,3 - Engaged,2023-08-19,Antonio Rodriguez
HIST-0018221,OPP-02327,StageName,3 - Engaged,4 - Proposal,2023-09-29,Antonio Rodriguez
HIST-0018222,OPP-02327,StageName,4 - Proposal,5 - Negotiation,2023-11-07,Antonio Rodriguez
HIST-0018223,OPP-02327,StageName,5 - Negotiation,6 - Closed Won,2023-12-11,Antonio Rodriguez
HIST-0018224,OPP-02327,StageName,6 - Closed Won,7 - Closed Lost,2024-06-07,Antonio Rodriguez
HIST-0018225,OPP-02327,CloseDate,2024-03-31,2024-05-31,2024-03-17,Antonio Rodriguez
HIST-0018226,OPP-02327,CloseDate,2024-05-31,2024-06-30,2024-05-17,Antonio Rodriguez
HIST-0018227,OPP-02327,CloseDate,2024-06-30,2024-04-30,2024-06-02,Antonio Rodriguez
HIST-0018228,OPP-02327,CloseDate,2024-04-30,2024-06-07,2024-06-03,Antonio Rodriguez
HIST-0018229,OPP-02328,StageName,,1 - Prospecting,2025-03-16,Rachel Nguyen
HIST-0018230,OPP-02328,CloseDate,,2025-05-31,2025-03-16,Rachel Nguyen
HIST-0018231,OPP-02328,Amount,,1800,2025-03-16,Rachel Nguyen
HIST-0018232,OPP-02328,StageName,1 - Prospecting,2 - Scoping,2025-03-30,Rachel Nguyen
HIST-0018233,OPP-02328,StageName,2 - Scoping,3 - Engaged,2025-04-30,Rachel Nguyen
HIST-0018234,OPP-02328,StageName,3 - Engaged,4 - Proposal,2025-05-19,Rachel Nguyen
HIST-0018235,OPP-02328,StageName,4 - Proposal,5 - Negotiation,2025-06-21,Rachel Nguyen
HIST-0018236,OPP-02328,StageName,5 - Negotiation,4 - Proposal,2025-09-07,Rachel Nguyen
HIST-0018237,OPP-02328,StageName,4 - Proposal,6 - Closed Won,2025-09-29,Rachel Nguyen
HIST-0018238,OPP-02328,CloseDate,2025-05-31,2025-03-31,2025-05-03,Rachel Nguyen
HIST-0018239,OPP-02328,CloseDate,2025-03-31,2025-06-30,2025-05-04,Rachel Nguyen
HIST-0018240,OPP-02328,CloseDate,2025-06-30,2025-09-29,2025-06-16,Rachel Nguyen
HIST-0018241,OPP-02329,StageName,,1 - Prospecting,2024-05-23,Brian Kim
HIST-0018242,OPP-02329,CloseDate,,2024-08-31,2024-05-23,Brian Kim
HIST-0018243,OPP-02329,Amount,,150400,2024-05-23,Brian Kim
HIST-0018244,OPP-02329,StageName,1 - Prospecting,2 - Scoping,2024-06-13,Brian Kim
HIST-0018245,OPP-02329,StageName,2 - Scoping,7 - Closed Lost,2024-09-22,Brian Kim
HIST-0018246,OPP-02329,CloseDate,2024-08-31,2024-09-22,2024-08-17,Brian Kim
HIST-0018247,OPP-02330,StageName,,1 - Prospecting,2024-03-26,Sarah Mitchell
HIST-0018248,OPP-02330,CloseDate,,2025-12-10,2024-03-26,Sarah Mitchell
HIST-0018249,OPP-02330,Amount,,10400,2024-03-26,Sarah Mitchell
HIST-0018250,OPP-02330,StageName,1 - Prospecting,7 - Closed Lost,2025-12-10,Sarah Mitchell
HIST-0018251,OPP-02331,StageName,,1 - Prospecting,2026-01-30,Natalie Foster
HIST-0018252,OPP-02331,CloseDate,,2026-06-21,2026-01-30,Natalie Foster
HIST-0018253,OPP-02331,Amount,,4600,2026-01-30,Natalie Foster
HIST-0018254,OPP-02331,StageName,1 - Prospecting,2 - Scoping,2026-03-07,Natalie Foster
HIST-0018255,OPP-02331,StageName,2 - Scoping,3 - Engaged,2026-03-13,Natalie Foster
HIST-0018256,OPP-02332,StageName,,1 - Prospecting,2022-06-18,Rachel Nguyen
HIST-0018257,OPP-02332,CloseDate,,2023-12-31,2022-06-18,Rachel Nguyen
HIST-0018258,OPP-02332,Amount,,24400,2022-06-18,Rachel Nguyen
HIST-0018259,OPP-02332,StageName,1 - Prospecting,2 - Scoping,2022-07-14,Rachel Nguyen
HIST-0018260,OPP-02332,StageName,2 - Scoping,3 - Engaged,2022-08-02,Rachel Nguyen
HIST-0018261,OPP-02332,StageName,3 - Engaged,4 - Proposal,2022-09-19,Rachel Nguyen
HIST-0018262,OPP-02332,StageName,4 - Proposal,5 - Negotiation,2022-10-14,Rachel Nguyen
HIST-0018263,OPP-02332,StageName,5 - Negotiation,6 - Closed Won,2022-12-06,Rachel Nguyen
HIST-0018264,OPP-02332,StageName,6 - Closed Won,7 - Closed Lost,2024-05-23,Rachel Nguyen
HIST-0018265,OPP-02332,CloseDate,2023-12-31,2024-02-29,2023-12-10,Rachel Nguyen
HIST-0018266,OPP-02332,CloseDate,2024-02-29,2024-04-30,2024-02-08,Rachel Nguyen
HIST-0018267,OPP-02332,CloseDate,2024-04-30,2024-05-23,2024-04-16,Rachel Nguyen
HIST-0018268,OPP-02333,StageName,,1 - Prospecting,2021-01-09,Sarah Mitchell
HIST-0018269,OPP-02333,CloseDate,,2021-09-30,2021-01-09,Sarah Mitchell
HIST-0018270,OPP-02333,Amount,,240800,2021-01-09,Sarah Mitchell
HIST-0018271,OPP-02333,StageName,1 - Prospecting,2 - Scoping,2021-01-27,Sarah Mitchell
HIST-0018272,OPP-02333,StageName,2 - Scoping,1 - Prospecting,2021-03-06,Sarah Mitchell
HIST-0018273,OPP-02333,StageName,1 - Prospecting,2 - Scoping,2021-03-30,Sarah Mitchell
HIST-0018274,OPP-02333,StageName,2 - Scoping,7 - Closed Lost,2021-09-08,Sarah Mitchell
HIST-0018275,OPP-02333,CloseDate,2021-09-30,2021-08-31,2021-09-09,Sarah Mitchell
HIST-0018276,OPP-02333,CloseDate,2021-08-31,2021-09-08,2021-09-10,Sarah Mitchell
HIST-0018277,OPP-02334,StageName,,1 - Prospecting,2021-08-05,Derek Thompson
HIST-0018278,OPP-02334,CloseDate,,2021-10-31,2021-08-05,Derek Thompson
HIST-0018279,OPP-02334,Amount,,8200,2021-08-05,Derek Thompson
HIST-0018280,OPP-02334,StageName,1 - Prospecting,2 - Scoping,2021-09-13,Derek Thompson
HIST-0018281,OPP-02334,StageName,2 - Scoping,3 - Engaged,2021-11-07,Derek Thompson
HIST-0018282,OPP-02334,StageName,3 - Engaged,4 - Proposal,2021-11-22,Derek Thompson
HIST-0018283,OPP-02334,StageName,4 - Proposal,5 - Negotiation,2021-12-09,Derek Thompson
HIST-0018284,OPP-02334,StageName,5 - Negotiation,7 - Closed Lost,2022-01-11,Derek Thompson
HIST-0018285,OPP-02334,CloseDate,2021-10-31,2021-12-31,2021-10-17,Derek Thompson
HIST-0018286,OPP-02334,CloseDate,2021-12-31,2022-03-31,2021-12-03,Derek Thompson
HIST-0018287,OPP-02334,CloseDate,2022-03-31,2022-01-11,2022-03-17,Derek Thompson
