opportunity_id,opportunity_name,account_id,amount,created_date,close_date,status,stage,probability
OPP-02439,Vantage Customer Solutions - Central Region – Compliance Program,ACC-0148,7000,2024-10-01,2026-06-28,Open,2 - Scoping,15
OPP-02440,Northstar Service Solutions – Cloud Migration,ACC-0094,420000,2021-07-02,2021-10-24,Lost,7 - Closed Lost,0
OPP-02441,Summit Health Network – CRM Rollout,ACC-0005,648000,2024-05-01,2024-11-03,Lost,7 - Closed Lost,0
OPP-02442,Blue Ridge Grocery Chain – ERP Implementation,ACC-0068,1305000,2023-11-04,2023-12-03,Lost,7 - Closed Lost,0
OPP-02443,Skyline Electronics – Infrastructure Refresh,ACC-0077,207000,2022-09-30,2023-04-03,Won,6 - Closed Won,100
OPP-02444,Redwood Specialty Foods - Mountain Region – Infrastructure Refresh,ACC-0141,253000,2024-02-18,2024-09-21,Lost,7 - Closed Lost,0
OPP-02445,Northstar Service Solutions - Great Plains Branch – Infrastructure Refresh,ACC-0151,59000,2022-01-29,2022-08-13,Lost,7 - Closed Lost,0
OPP-02446,Sunstone Pet Supplies – CRM Rollout,ACC-0080,7464000,2021-10-28,2023-04-14,Lost,7 - Closed Lost,0
OPP-02447,Stonegate Healthcare - Southeast Region – Training & Enablement Program,ACC-0116,27000,2022-05-09,2023-05-29,Lost,7 - Closed Lost,0
OPP-02448,Crestview Service Partners – Digital Transformation Initiative,ACC-0089,138000,2023-05-30,2023-11-10,Lost,7 - Closed Lost,0
OPP-02449,Prairie Home Centers - Western Region – Systems Integration,ACC-0128,371000,2022-05-22,2022-06-11,Lost,7 - Closed Lost,0
OPP-02450,Northstar Health System - Southeast Region – Digital Transformation Initiative,ACC-0101,262000,2024-11-06,2025-02-15,Lost,7 - Closed Lost,0
OPP-02451,Greenfield Health Partners - Pacific Division – Digital Transformation Initiative,ACC-0104,66000,2024-02-12,2025-10-20,Lost,7 - Closed Lost,0
OPP-02452,Clearfield Auto Parts – Professional Services Engagement,ACC-0072,2767000,2022-08-25,2023-11-10,Won,6 - Closed Won,100
OPP-02453,Westbrook Flooring & Design - Central Region – Professional Services Engagement,ACC-0133,785000,2022-08-14,2023-12-08,Lost,7 - Closed Lost,0
OPP-02454,Nexus Support Services - Central Region – Training & Enablement Program,ACC-0144,9000,2023-09-14,2025-04-27,Won,6 - Closed Won,100
OPP-02455,Clearbridge Service Centers – Compliance Program,ACC-0085,113000,2022-03-09,2022-08-26,Won,6 - Closed Won,100
OPP-02456,Coastal Home Furnishings – Workforce Optimization Platform,ACC-0065,2748000,2021-04-21,2022-04-02,Won,6 - Closed Won,100
OPP-02457,Ironwood Medical Center – Systems Integration,ACC-0014,1479000,2022-03-27,2022-10-26,Lost,7 - Closed Lost,0
OPP-02458,Greenfield Health Partners – Digital Transformation Initiative,ACC-0010,331000,2023-01-25,2024-11-22,Lost,7 - Closed Lost,0
OPP-02459,Lakewood Contact Center – Training & Enablement Program,ACC-0095,44000,2024-09-19,2025-05-21,Lost,7 - Closed Lost,0
OPP-02460,Paramount Health System - Northeast Division – Cloud Migration,ACC-0107,70000,2026-03-11,2026-04-07,Lost,7 - Closed Lost,0
OPP-02461,Arizona Department of Transportation – Training & Enablement Program,ACC-0051,37000,2025-06-21,2026-04-18,Open,1 - Prospecting,10
OPP-02462,BlueCrest Health System – Digital Transformation Initiative,ACC-0007,2016000,2021-07-07,2023-03-13,Won,6 - Closed Won,100
OPP-02463,Redwood Specialty Foods – Security Assessment,ACC-0079,4831000,2025-12-22,2026-05-15,Open,3 - Engaged,25
OPP-02464,Virginia Department of IT – Digital Transformation Initiative,ACC-0036,57000,2022-05-21,2024-01-29,Lost,7 - Closed Lost,0
OPP-02465,Cedar Point Convenience Stores – ERP Implementation,ACC-0076,696000,2022-09-28,2024-03-24,Lost,7 - Closed Lost,0
OPP-02466,Apex Contact Solutions – Cloud Migration,ACC-0081,79000,2023-08-08,2023-10-09,Lost,7 - Closed Lost,0
OPP-02467,Colorado Department of Transportation – Network Infrastructure Upgrade,ACC-0045,165000,2025-06-26,2026-04-29,Open,1 - Prospecting,10
OPP-02468,Meridian Customer Care – Digital Transformation Initiative,ACC-0082,32000,2026-01-15,2026-04-20,Open,3 - Engaged,25
OPP-02469,Los Angeles County Services – Compliance Program,ACC-0044,216000,2021-11-20,2023-09-19,Lost,7 - Closed Lost,0
OPP-02470,Summit BPO Alliance – Business Intelligence Suite,ACC-0090,52000,2024-05-07,2024-09-17,Won,6 - Closed Won,100
OPP-02471,Riverside Community Hospital - Southeast Region – Infrastructure Refresh,ACC-0102,360000,2023-01-06,2023-05-20,Won,6 - Closed Won,100
OPP-02472,Paramount Health System – Security Assessment,ACC-0013,444000,2024-01-18,2024-06-09,Lost,7 - Closed Lost,0
OPP-02473,Cedar Point Convenience Stores – Network Infrastructure Upgrade,ACC-0076,736000,2022-06-24,2023-12-04,Won,6 - Closed Won,100
OPP-02474,Colorado Department of Transportation – Compliance Program,ACC-0045,28000,2022-04-04,2023-09-08,Lost,7 - Closed Lost,0
OPP-02475,King County Government – Compliance Program,ACC-0047,31000,2026-02-17,2026-07-15,Open,3 - Engaged,25
OPP-02476,Los Angeles County Services – Digital Transformation Initiative,ACC-0044,68000,2021-09-14,2022-09-06,Lost,7 - Closed Lost,0
OPP-02477,Harborside Retail Group – Cloud Migration,ACC-0056,4331000,2022-11-29,2024-10-28,Lost,7 - Closed Lost,0
OPP-02478,Coastal Home Furnishings – ERP Implementation,ACC-0065,6710000,2023-03-20,2024-02-21,Lost,7 - Closed Lost,0
OPP-02479,Ridgeline Sporting Goods – Systems Integration,ACC-0064,1517000,2025-05-30,2026-02-07,Lost,7 - Closed Lost,0
OPP-02480,Clearbridge Service Centers – Infrastructure Refresh,ACC-0085,31000,2022-03-28,2022-10-17,Lost,7 - Closed Lost,0
OPP-02481,Millbrook Medical Group – Systems Integration,ACC-0022,2996000,2025-06-18,2026-01-28,Lost,7 - Closed Lost,0
OPP-02482,City of Charlotte Planning – Infrastructure Refresh,ACC-0040,6000,2023-11-18,2024-02-18,Won,6 - Closed Won,100
OPP-02483,Millbrook Medical Group – Digital Transformation Initiative,ACC-0022,2589000,2021-11-25,2022-07-15,Lost,7 - Closed Lost,0
OPP-02484,Cornerstone Pharmacy Group – Training & Enablement Program,ACC-0069,7688000,2021-12-18,2022-06-07,Lost,7 - Closed Lost,0
OPP-02485,Riverside Community Hospital - Southeast Region – Infrastructure Refresh,ACC-0102,571000,2021-01-26,2022-03-09,Won,6 - Closed Won,100
OPP-02486,Bridgewater Health System – Training & Enablement Program,ACC-0025,732000,2023-12-16,2024-07-23,Lost,7 - Closed Lost,0
OPP-02487,Northgate Supermarkets – CRM Rollout,ACC-0075,3323000,2023-11-27,2025-11-20,Lost,7 - Closed Lost,0
OPP-02488,Sunridge Health System – Business Intelligence Suite,ACC-0030,2183000,2022-12-21,2024-08-12,Lost,7 - Closed Lost,0
OPP-02489,Ridgemont Healthcare - Upper Midwest Branch – Network Infrastructure Upgrade,ACC-0113,294000,2026-02-02,2026-07-01,Open,2 - Scoping,15
OPP-02490,Westbrook Flooring & Design – Digital Transformation Initiative,ACC-0074,898000,2022-12-07,2023-06-16,Lost,7 - Closed Lost,0
OPP-02491,Crestwood Department Stores – Security Assessment,ACC-0057,596000,2023-12-07,2025-09-26,Lost,7 - Closed Lost,0
OPP-02492,Northstar Health System – Professional Services Engagement,ACC-0001,3691000,2025-07-03,2026-06-23,Open,5 - Negotiation,80
OPP-02493,Coastal Support Group – Digital Transformation Initiative,ACC-0097,119000,2022-06-29,2022-11-05,Lost,7 - Closed Lost,0
OPP-02494,Summit Outdoor Retailers – Network Infrastructure Upgrade,ACC-0062,1062000,2024-05-06,2026-01-31,Won,6 - Closed Won,100
OPP-02495,Cedar Valley Hospital - Southeast Region – Data Analytics Platform,ACC-0109,59000,2022-02-24,2023-08-12,Lost,7 - Closed Lost,0
OPP-02496,Goldstone Jewelry Retail - Gulf Coast Branch – Security Assessment,ACC-0131,559000,2021-04-22,2023-02-12,Lost,7 - Closed Lost,0
OPP-02497,Northgate Supermarkets – Professional Services Engagement,ACC-0075,2788000,2022-12-08,2024-03-27,Lost,7 - Closed Lost,0
OPP-02498,Horizon Health Alliance – Workforce Optimization Platform,ACC-0028,1542000,2024-08-05,2026-07-06,Open,3 - Engaged,25
OPP-02499,Keystone Medical Center – Managed Services Contract,ACC-0029,2510000,2025-11-03,2026-04-26,Open,3 - Engaged,25
OPP-02500,Maple Street Market – Network Infrastructure Upgrade,ACC-0060,1156000,2025-08-24,2025-12-30,Lost,7 - Closed Lost,0
OPP-02501,Hillsborough County Government – Professional Services Engagement,ACC-0041,281000,2023-01-29,2024-01-09,Won,6 - Closed Won,100
OPP-02502,Meridian Customer Care – Training & Enablement Program,ACC-0082,4000,2022-09-27,2023-01-28,Won,6 - Closed Won,100
OPP-02503,Coastal Medical Alliance – CRM Rollout,ACC-0017,180000,2021-09-11,2023-08-15,Lost,7 - Closed Lost,0
OPP-02504,City of Seattle Finance - Southeast Region – ERP Implementation,ACC-0119,53000,2022-06-14,2023-03-22,Lost,7 - Closed Lost,0
OPP-02505,Clearfield Auto Parts – Infrastructure Refresh,ACC-0072,272000,2023-09-17,2024-01-28,Lost,7 - Closed Lost,0
OPP-02506,Goldstone Jewelry Retail - Southeast Region – Systems Integration,ACC-0130,1228000,2022-04-22,2023-07-23,Won,6 - Closed Won,100
OPP-02507,Nexus Support Services – Training & Enablement Program,ACC-0083,193000,2025-12-28,2026-08-01,Open,3 - Engaged,25
OPP-02508,Riverside Community Hospital - Southeast Region – Managed Services Contract,ACC-0102,455000,2024-05-20,2024-08-21,Lost,7 - Closed Lost,0
OPP-02509,Harris County Administration – Network Infrastructure Upgrade,ACC-0032,128000,2021-11-29,2022-03-05,Lost,7 - Closed Lost,0
OPP-02510,Bridgepoint Customer Care – Workforce Optimization Platform,ACC-0091,37000,2023-12-08,2025-05-19,Won,6 - Closed Won,100
OPP-02511,Summit Health Network – Business Intelligence Suite,ACC-0005,249000,2026-02-24,2026-05-01,Open,1 - Prospecting,10
OPP-02512,Allegheny County Services – ERP Implementation,ACC-0050,368000,2024-08-02,2026-07-26,Open,1 - Prospecting,10
OPP-02513,Ridgemont Healthcare – Network Infrastructure Upgrade,ACC-0018,219000,2022-12-14,2024-04-24,Lost,7 - Closed Lost,0
OPP-02514,Northstar Health System – Managed Services Contract,ACC-0001,835000,2024-11-22,2026-06-17,Open,4 - Proposal,60
OPP-02515,Greenfield Health Partners – Professional Services Engagement,ACC-0010,373000,2024-09-08,2026-07-12,Open,3 - Engaged,25
OPP-02516,Silverline Home Goods – Business Intelligence Suite,ACC-0059,2474000,2025-03-05,2025-11-09,Lost,7 - Closed Lost,0
OPP-02517,Nexus Support Services – Security Assessment,ACC-0083,283000,2024-07-28,2024-08-23,Lost,7 - Closed Lost,0
OPP-02518,Elmwood Regional Medical Center – CRM Rollout,ACC-0024,177000,2021-04-21,2021-05-21,Lost,7 - Closed Lost,0
OPP-02519,Coastal Support Group – Digital Transformation Initiative,ACC-0097,211000,2022-03-06,2022-08-09,Lost,7 - Closed Lost,0
OPP-02520,Northgate Supermarkets – Cloud Migration,ACC-0075,1972000,2025-04-14,2025-09-29,Lost,7 - Closed Lost,0
OPP-02521,Highfield Consumer Goods – Digital Transformation Initiative,ACC-0071,82000,2025-04-12,2026-06-05,Open,5 - Negotiation,80
OPP-02522,Streamline Support Inc. – Digital Transformation Initiative,ACC-0088,79000,2023-08-19,2025-04-24,Lost,7 - Closed Lost,0
OPP-02523,Northgate Supermarkets - Mountain Region – Compliance Program,ACC-0136,459000,2021-02-09,2022-06-28,Lost,7 - Closed Lost,0
OPP-02524,Pinnacle Healthcare Group – Training & Enablement Program,ACC-0004,770000,2023-09-16,2025-05-22,Won,6 - Closed Won,100
OPP-02525,City of Seattle Finance – CRM Rollout,ACC-0037,83000,2024-05-08,2025-02-03,Lost,7 - Closed Lost,0
OPP-02526,Keystone Medical Center – Compliance Program,ACC-0029,3410000,2025-02-20,2025-04-30,Lost,7 - Closed Lost,0
OPP-02527,Clearfield Auto Parts – Professional Services Engagement,ACC-0072,2396000,2024-03-12,2025-01-18,Won,6 - Closed Won,100
OPP-02528,Maple Street Market – Digital Transformation Initiative,ACC-0060,1762000,2023-07-12,2025-02-26,Lost,7 - Closed Lost,0
OPP-02529,Westbrook Flooring & Design - Midwest Operations – Training & Enablement Program,ACC-0132,140000,2023-12-03,2025-02-19,Lost,7 - Closed Lost,0
OPP-02530,Sycamore Health Group – Systems Integration,ACC-0016,1134000,2022-01-01,2023-08-07,Lost,7 - Closed Lost,0
OPP-02531,Broadleaf Book & Media – ERP Implementation,ACC-0078,682000,2023-02-26,2024-03-05,Won,6 - Closed Won,100
OPP-02532,Summit Outdoor Retailers – Business Intelligence Suite,ACC-0062,1217000,2023-02-15,2023-12-13,Won,6 - Closed Won,100
OPP-02533,Horizon Health Alliance – Network Infrastructure Upgrade,ACC-0028,1822000,2021-09-08,2023-07-20,Lost,7 - Closed Lost,0
OPP-02534,Clearbridge Service Centers – Network Infrastructure Upgrade,ACC-0085,88000,2023-03-31,2025-03-12,Won,6 - Closed Won,100
OPP-02535,Pinnacle BPO Group – Compliance Program,ACC-0084,50000,2022-02-13,2024-01-02,Won,6 - Closed Won,100
OPP-02536,City of Indianapolis Administration – Training & Enablement Program,ACC-0049,314000,2021-09-23,2023-03-06,Lost,7 - Closed Lost,0
OPP-02537,Meridian Medical Center – Workforce Optimization Platform,ACC-0002,51000,2022-06-16,2024-01-07,Lost,7 - Closed Lost,0
OPP-02538,Sycamore Health Group – Cloud Migration,ACC-0016,119000,2024-05-03,2025-04-30,Won,6 - Closed Won,100
OPP-02539,Westbrook Flooring & Design - Central Region – Infrastructure Refresh,ACC-0133,433000,2021-11-14,2022-09-25,Lost,7 - Closed Lost,0
OPP-02540,Keystone Medical Center – Systems Integration,ACC-0029,996000,2021-10-04,2023-01-06,Lost,7 - Closed Lost,0
OPP-02541,Ironwood Medical Center - Southeast Region – CRM Rollout,ACC-0108,52000,2023-11-11,2023-12-09,Lost,7 - Closed Lost,0
OPP-02542,Sacramento County Administration – Digital Transformation Initiative,ACC-0053,174000,2022-01-13,2022-10-29,Lost,7 - Closed Lost,0
OPP-02543,Ridgeline Sporting Goods – Infrastructure Refresh,ACC-0064,5428000,2025-02-05,2025-10-22,Lost,7 - Closed Lost,0
OPP-02544,Keystone Medical Center – Systems Integration,ACC-0029,3391000,2022-11-15,2023-04-15,Lost,7 - Closed Lost,0
OPP-02545,Riverside Community Hospital - Central Region – Business Intelligence Suite,ACC-0103,547000,2021-11-16,2022-12-04,Lost,7 - Closed Lost,0
OPP-02546,Sunridge Health System – Infrastructure Refresh,ACC-0030,254000,2022-09-05,2022-11-05,Lost,7 - Closed Lost,0
OPP-02547,Prairie Contact Solutions – Network Infrastructure Upgrade,ACC-0099,115000,2025-05-19,2026-02-17,Lost,7 - Closed Lost,0
OPP-02548,Ridgemont BPO Services – Workforce Optimization Platform,ACC-0096,19000,2025-03-02,2025-05-13,Won,6 - Closed Won,100
OPP-02549,Falcon Medical Associates – Professional Services Engagement,ACC-0026,404000,2021-12-02,2022-05-19,Lost,7 - Closed Lost,0
OPP-02550,Coastal Medical Alliance – CRM Rollout,ACC-0017,199000,2023-02-07,2024-03-31,Lost,7 - Closed Lost,0
OPP-02551,Greenfield Health Partners – Managed Services Contract,ACC-0010,39000,2025-11-17,2026-05-18,Open,2 - Scoping,15
OPP-02552,Elmwood Regional Medical Center – Digital Transformation Initiative,ACC-0024,1318000,2024-07-17,2025-09-13,Lost,7 - Closed Lost,0
OPP-02553,Ridgeline Sporting Goods – Security Assessment,ACC-0064,1472000,2022-10-07,2023-09-04,Lost,7 - Closed Lost,0
OPP-02554,Ironwood Support Group – CRM Rollout,ACC-0093,8000,2022-02-13,2023-03-30,Won,6 - Closed Won,100
OPP-02555,Summit Health Network – Cloud Migration,ACC-0005,1748000,2024-06-13,2026-04-26,Open,3 - Engaged,25
OPP-02556,Colorado Department of Transportation – ERP Implementation,ACC-0045,53000,2021-11-20,2021-12-20,Lost,7 - Closed Lost,0
OPP-02557,Falcon Medical Associates – Infrastructure Refresh,ACC-0026,55000,2024-05-07,2026-03-29,Won,6 - Closed Won,100
OPP-02558,Ironwood Support Group – Compliance Program,ACC-0093,276000,2024-10-08,2025-03-20,Lost,7 - Closed Lost,0
OPP-02559,Greenfield Health Partners - Western Region – Digital Transformation Initiative,ACC-0106,2000,2024-12-13,2025-11-26,Won,6 - Closed Won,100
OPP-02560,Cornerstone Health Network – Data Analytics Platform,ACC-0012,681000,2022-04-23,2023-11-06,Lost,7 - Closed Lost,0
OPP-02561,Northgate Supermarkets - Mountain Region – Business Intelligence Suite,ACC-0136,728000,2025-01-27,2026-01-21,Lost,7 - Closed Lost,0
OPP-02562,Westbrook Flooring & Design - Midwest Operations – Training & Enablement Program,ACC-0132,122000,2021-06-01,2022-12-28,Lost,7 - Closed Lost,0
OPP-02563,Ohio Department of Health – Network Infrastructure Upgrade,ACC-0033,315000,2025-02-19,2026-01-12,Lost,7 - Closed Lost,0
OPP-02564,Keystone Medical Center – Workforce Optimization Platform,ACC-0029,1937000,2025-04-16,2025-06-14,Lost,7 - Closed Lost,0
OPP-02565,Ridgemont Healthcare - Northeast Division – CRM Rollout,ACC-0112,61000,2023-11-13,2024-01-23,Lost,7 - Closed Lost,0
OPP-02566,City of Nashville Public Safety – Compliance Program,ACC-0046,255000,2026-01-29,2026-06-30,Open,2 - Scoping,15
OPP-02567,Riverside Community Hospital - Southeast Region – Compliance Program,ACC-0102,510000,2023-06-25,2024-05-24,Lost,7 - Closed Lost,0
OPP-02568,Redwood Specialty Foods - Southwest District – Managed Services Contract,ACC-0140,35000,2021-04-10,2021-09-24,Lost,7 - Closed Lost,0
OPP-02569,Greenfield Health Partners - Western Region – Data Analytics Platform,ACC-0106,12000,2025-03-08,2025-09-18,Won,6 - Closed Won,100
OPP-02570,Coastal Support Group - Mountain Region – Network Infrastructure Upgrade,ACC-0153,5000,2024-02-06,2025-01-12,Lost,7 - Closed Lost,0
OPP-02571,Highpoint Health Partners – Training & Enablement Program,ACC-0021,2313000,2021-04-30,2022-02-09,Lost,7 - Closed Lost,0
OPP-02572,Goldstone Jewelry Retail - Gulf Coast Branch – Digital Transformation Initiative,ACC-0131,982000,2023-10-12,2025-06-13,Lost,7 - Closed Lost,0
OPP-02573,Riverside Community Hospital – Cloud Migration,ACC-0009,3297000,2021-04-06,2023-02-22,Lost,7 - Closed Lost,0
OPP-02574,Skyline Electronics - Pacific Division – ERP Implementation,ACC-0139,164000,2021-11-13,2022-06-26,Won,6 - Closed Won,100
OPP-02575,Maple Street Market – Systems Integration,ACC-0060,397000,2023-03-23,2024-03-28,Won,6 - Closed Won,100
OPP-02576,Los Angeles County Services – Data Analytics Platform,ACC-0044,104000,2025-10-03,2026-05-10,Open,5 - Negotiation,80
OPP-02577,Clearwater Health System – Cloud Migration,ACC-0019,521000,2024-11-16,2025-03-17,Lost,7 - Closed Lost,0
OPP-02578,Sycamore Health Group – CRM Rollout,ACC-0016,1144000,2021-01-31,2021-12-29,Lost,7 - Closed Lost,0
OPP-02579,Ridgemont Healthcare - Upper Midwest Branch – Workforce Optimization Platform,ACC-0113,197000,2024-10-16,2026-04-25,Open,2 - Scoping,15
OPP-02580,Redwood Specialty Foods - Southwest District – Data Analytics Platform,ACC-0140,717000,2021-11-08,2022-01-17,Lost,7 - Closed Lost,0
OPP-02581,Frontier Grocery Co. – Managed Services Contract,ACC-0058,4078000,2021-02-09,2021-08-23,Lost,7 - Closed Lost,0
OPP-02582,Greenfield Health Partners – Business Intelligence Suite,ACC-0010,57000,2023-05-14,2024-02-08,Lost,7 - Closed Lost,0
